	Cases	Singular	Dual	Plural
0	Nominative	ιπποφορβιον	ERROR: Nothing found with those parameters	ιπποφορβια
1	Genitive	ιπποφορβιον	ERROR: Nothing found with those parameters	ιπποφορβια
2	Dative	ιπποφορβιω	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	ιπποφορβιον	ERROR: Nothing found with those parameters	ιπποφορβια
4	Vocative	ιπποφορβιον	ERROR: Nothing found with those parameters	ιπποφορβια
