	Cases	Singular	Dual	Plural
0	Nominative	επιπλευσις	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
1	Genitive	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
2	Dative	επιπλευση	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	επιπλευσιν	ERROR: Nothing found with those parameters	επιπλευσις
4	Vocative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
