	Cases	Singular	Dual	Plural
0	Nominative	ελαιος	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
1	Genitive	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
2	Dative	ελαιω	ERROR: Nothing found with those parameters	ελαιοις
3	Accusative	ελαιον	ERROR: Nothing found with those parameters	ελαιους
4	Vocative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
