	Cases	Singular	Dual	Plural
0	Nominative	δεκᾰτεια	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
1	Genitive	δεκᾰτεια	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
2	Dative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
4	Vocative	δεκᾰτεια	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
