	Cases	Singular	Dual	Plural
0	Nominative	ιμασθλη	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
1	Genitive	ιμασθλη	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
2	Dative	ιμασθλη	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	ιμασθλην	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
4	Vocative	ιμασθλη	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
