	Cases	Singular	Dual	Plural
0	Nominative	ανητον	ERROR: Nothing found with those parameters	ανηθα
1	Genitive	ανητον	ERROR: Nothing found with those parameters	ανηθα
2	Dative	ανηθω	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	ανητον	ERROR: Nothing found with those parameters	ανηθα
4	Vocative	ανητον	ERROR: Nothing found with those parameters	ανηθα
