	Cases	Singular	Dual	Plural
0	Nominative	δοθῐην	ERROR: Nothing found with those parameters	δοθιηνες
1	Genitive	δοθῐην	ERROR: Nothing found with those parameters	δοθιηνες
2	Dative	δοθιηνι	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	δοθιηνας
4	Vocative	δοθῐην	ERROR: Nothing found with those parameters	δοθιηνες
