	Person	Singular	Dual	Plural
0	First	ᾰμαρτᾰνω	NULL	αμαρτανομεν
1	Second	αμαρτανεις	NULL	αμαρτανετε
2	Third	αμαρτανει	NULL	αμαρτανους
