	Cases	Singular	Dual	Plural
0	Nominative	θερᾰπων	ERROR: Nothing found with those parameters	θεραποντες
1	Genitive	θερᾰπιον	ERROR: Nothing found with those parameters	θεραποντες
2	Dative	θεραποντ	ERROR: Nothing found with those parameters	θεραπουσι
3	Accusative	θερᾰπιον	ERROR: Nothing found with those parameters	θεραποντας
4	Vocative	θερᾰπιον	ERROR: Nothing found with those parameters	θεραποντες
