	Cases	Singular	Dual	Plural
0	Nominative	αναπληρωσις	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
1	Genitive	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
2	Dative	αναπληρωση	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	αναπληρωσιν	ERROR: Nothing found with those parameters	αναπληρωσις
4	Vocative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
