	Cases	Singular	Dual	Plural
0	Nominative	ηπεροπευς	ERROR: Nothing found with those parameters	ηπεροπηες
1	Genitive	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ηπεροπηες
2	Dative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	ηπεροπηα	ERROR: Nothing found with those parameters	ηπεροπηας
4	Vocative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ηπεροπηες
