	Cases	Singular	Dual	Plural
0	Nominative	βοηλᾰσια	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
1	Genitive	βοηλᾰσια	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
2	Dative	βοηλασιη	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	βοηλασιας
4	Vocative	βοηλᾰσια	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
