	Cases	Singular	Dual	Plural
0	Nominative	δοιδυξ	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
1	Genitive	δοιδυξ	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
2	Dative	δοιδυκ	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	δοιδυκ	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
4	Vocative	δοιδυξ	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
