	Cases	Singular	Dual	Plural
0	Nominative	δειν	ERROR: Nothing found with those parameters	δεινες
1	Genitive	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
2	Dative	δειν	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	δειν	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
4	Vocative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
