	Cases	Singular	Dual	Plural
0	Nominative	δινος	ERROR: Nothing found with those parameters	δινοι
1	Genitive	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	δινοι
2	Dative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	δινον	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
4	Vocative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	δινοι
