	Cases	Singular	Dual	Plural
0	Nominative	ῐᾰχα	ERROR: Nothing found with those parameters	ιαχα
1	Genitive	ῐᾰχα	ERROR: Nothing found with those parameters	ιαχα
2	Dative	ιαχη	ERROR: Nothing found with those parameters	ιαχαις
3	Accusative	ιαχην	ERROR: Nothing found with those parameters	ιαχας
4	Vocative	ῐᾰχα	ERROR: Nothing found with those parameters	ιαχα
