	Cases	Singular	Dual	Plural
0	Nominative	ενθυμημ	ERROR: Nothing found with those parameters	ενθυμηματα
1	Genitive	ενθυμημ	ERROR: Nothing found with those parameters	ενθυμηματα
2	Dative	ενθυμηματι	ERROR: Nothing found with those parameters	ενθυμημασι
3	Accusative	ενθυμημ	ERROR: Nothing found with those parameters	ενθυμηματα
4	Vocative	ενθυμημ	ERROR: Nothing found with those parameters	ενθυμηματα
