	Cases	Singular	Dual	Plural
0	Nominative	δῠσβουλια	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
1	Genitive	δῠσβουλια	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
2	Dative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	δυσβουλιαις
3	Accusative	δυσβουλιαν	ERROR: Nothing found with those parameters	δυσβουλιας
4	Vocative	δῠσβουλια	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
