	Person	Singular	Dual	Plural
0	First	κινδῡνευω	NULL	κινδυνευομεν
1	Second	κινδῡνευεις	κινδυνευετον	κινδυνευεθ
2	Third	κινδυνευει	κινδυνευετον	κινδυνευουσι
