	Person	Singular	Dual	Plural
0	First	δῐκαιοπρᾱγεω	NULL	NULL
1	Second	δῐκαιοπρᾱγης	NULL	NULL
2	Third	δικαιοπραγει	NULL	δικαιοπραγουσι
