	Cases	Singular	Dual	Plural
0	Nominative	ακρητοποσιη	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
1	Genitive	ακρητοποσιη	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
2	Dative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	ακρητοποσιην	ERROR: Nothing found with those parameters	ακρατοποσιας
4	Vocative	ακρητοποσιη	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
