	Cases	Singular	Dual	Plural
0	Nominative	αυλιδιον	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
1	Genitive	αυλιδιον	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
2	Dative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	αυλιδιον	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
4	Vocative	αυλιδιον	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
