	Cases	Singular	Dual	Plural
0	Nominative	θεειον	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
1	Genitive	θεειον	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
2	Dative	θεειω	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	θεειον	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
4	Vocative	θεειον	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
