	Cases	Singular	Dual	Plural
0	Nominative	γαλως	ERROR: Nothing found with those parameters	γαλοω
1	Genitive	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
2	Dative	γαλοω	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	γαλων	ERROR: Nothing found with those parameters	γαλως
4	Vocative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
