	Person	Singular	Dual	Plural
0	First	πιθυμω	NULL	επιθυμουμεν
1	Second	επιθῡμεις	επιθυμητον	πιθυμειτ
2	Third	επιθῡμει	επιθυμητον	επιθυμουσι
