	Cases	Singular	Dual	Plural
0	Nominative	ιεροκηρυξ	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
1	Genitive	ιεροκηρυξ	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
2	Dative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	ιεροκηρυκα	ERROR: Nothing found with those parameters	ιεροκηρυκας
4	Vocative	ιεροκηρυξ	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
