	Cases	Singular	Dual	Plural
0	Nominative	θωμα	ERROR: Nothing found with those parameters	θωματα
1	Genitive	θωμα	ERROR: Nothing found with those parameters	θωματα
2	Dative	θωματι	ERROR: Nothing found with those parameters	θαυμασι
3	Accusative	θωμα	ERROR: Nothing found with those parameters	θωματα
4	Vocative	θωμα	ERROR: Nothing found with those parameters	θωματα
