	Cases	Singular	Dual	Plural
0	Nominative	εκφορα	ERROR: Nothing found with those parameters	εκφορα
1	Genitive	εκφορα	ERROR: Nothing found with those parameters	εκφορα
2	Dative	εκφορα	ERROR: Nothing found with those parameters	εκφοραις
3	Accusative	εκφοραν	ERROR: Nothing found with those parameters	εκφορας
4	Vocative	εκφορα	ERROR: Nothing found with those parameters	εκφορα
