	Cases	Singular	Dual	Plural
0	Nominative	εφεδρεια	ERROR: Nothing found with those parameters	εφεδρεια
1	Genitive	εφεδρεια	ERROR: Nothing found with those parameters	εφεδρεια
2	Dative	εφεδρεια	ERROR: Nothing found with those parameters	εφεδρειαις
3	Accusative	εφεδρειαν	ERROR: Nothing found with those parameters	εφεδρειας
4	Vocative	εφεδρεια	ERROR: Nothing found with those parameters	εφεδρεια
