	Cases	Singular	Dual	Plural
0	Nominative	ῐον	ERROR: Nothing found with those parameters	ι
1	Genitive	ι	ERROR: Nothing found with those parameters	ι
2	Dative	ιω	ERROR: Nothing found with those parameters	ιοις
3	Accusative	ῐον	ERROR: Nothing found with those parameters	ι
4	Vocative	ι	ERROR: Nothing found with those parameters	ι
