	Cases	Singular	Dual	Plural
0	Nominative	επιφρων	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
1	Genitive	επιφρων	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
2	Dative	επιφρον	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	επιφρον	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
4	Vocative	επιφρων	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
