	Cases	Singular	Dual	Plural
0	Nominative	ενεχῠρον	ERROR: Nothing found with those parameters	ενεχυρα
1	Genitive	ενεχῠρον	ERROR: Nothing found with those parameters	ενεχυρα
2	Dative	ενεχυρω	ERROR: Nothing found with those parameters	ενεχυροις
3	Accusative	ενεχῠρον	ERROR: Nothing found with those parameters	ενεχυρα
4	Vocative	ενεχῠρον	ERROR: Nothing found with those parameters	ενεχυρα
