language,source,lemma,atlas_id,url
grc,Atlas,γνωρίζω,303295,https://atlas.perseus.tufts.edu/lemma/303295/
grc,Atlas,βαίνω,304533,https://atlas.perseus.tufts.edu/lemma/304533/
grc,Atlas,μέλος,302834,https://atlas.perseus.tufts.edu/lemma/302834/
grc,Atlas,ἥμισυς,302274,https://atlas.perseus.tufts.edu/lemma/302274/
grc,Atlas,παχύς,305205,https://atlas.perseus.tufts.edu/lemma/305205/
grc,Atlas,πέτρα,303099,https://atlas.perseus.tufts.edu/lemma/303099/
grc,Atlas,προαίρεσις,302398,https://atlas.perseus.tufts.edu/lemma/302398/
grc,Atlas,ψεύδω,303280,https://atlas.perseus.tufts.edu/lemma/303280/
grc,Atlas,πλήν,301997,https://atlas.perseus.tufts.edu/lemma/301997/
grc,Atlas,φυλή,302359,https://atlas.perseus.tufts.edu/lemma/302359/
grc,Atlas,καινός,303901,https://atlas.perseus.tufts.edu/lemma/303901/
grc,Atlas,ἑταῖρος,302959,https://atlas.perseus.tufts.edu/lemma/302959/
grc,Atlas,παιδεύω,305615,https://atlas.perseus.tufts.edu/lemma/305615/
grc,Atlas,ἀκοή,302944,https://atlas.perseus.tufts.edu/lemma/302944/
grc,Atlas,νεῦρον,302534,https://atlas.perseus.tufts.edu/lemma/302534/
grc,Atlas,ἐντυγχάνω,304173,https://atlas.perseus.tufts.edu/lemma/304173/
grc,Atlas,τρώς,303147,https://atlas.perseus.tufts.edu/lemma/303147/
grc,Atlas,ταράσσω,306124,https://atlas.perseus.tufts.edu/lemma/306124/
grc,Atlas,θύρα,302712,https://atlas.perseus.tufts.edu/lemma/302712/
grc,Atlas,ὁποῖος,304139,https://atlas.perseus.tufts.edu/lemma/304139/
grc,Atlas,νεκρός,303146,https://atlas.perseus.tufts.edu/lemma/303146/
grc,Atlas,πυκνός,304582,https://atlas.perseus.tufts.edu/lemma/304582/
grc,Atlas,σπουδάζω,304697,https://atlas.perseus.tufts.edu/lemma/304697/
grc,Atlas,ἐλεύθερος,303807,https://atlas.perseus.tufts.edu/lemma/303807/
grc,Atlas,ὑπερβολή,302392,https://atlas.perseus.tufts.edu/lemma/302392/
grc,Atlas,πλανάω,305540,https://atlas.perseus.tufts.edu/lemma/305540/
grc,Atlas,ἐπαγγέλλω,303396,https://atlas.perseus.tufts.edu/lemma/303396/
grc,Atlas,ἀίδιος,304186,https://atlas.perseus.tufts.edu/lemma/304186/
grc,Atlas,θερμαίνω,303680,https://atlas.perseus.tufts.edu/lemma/303680/
grc,Atlas,ἐλπίζω,304855,https://atlas.perseus.tufts.edu/lemma/304855/
grc,Atlas,μηκέτι,302024,https://atlas.perseus.tufts.edu/lemma/302024/
grc,Atlas,',301984,https://atlas.perseus.tufts.edu/lemma/301984/
grc,Atlas,συλλαμβάνω,304708,https://atlas.perseus.tufts.edu/lemma/304708/
grc,Atlas,αὐτός,302015,https://atlas.perseus.tufts.edu/lemma/302015/
grc,Atlas,ἐνίοτε,301992,https://atlas.perseus.tufts.edu/lemma/301992/
grc,Atlas,πρόνοια,302470,https://atlas.perseus.tufts.edu/lemma/302470/
grc,Atlas,σφυγμός,302853,https://atlas.perseus.tufts.edu/lemma/302853/
grc,Atlas,~,302023,https://atlas.perseus.tufts.edu/lemma/302023/
grc,Atlas,βάθος,302353,https://atlas.perseus.tufts.edu/lemma/302353/
grc,Atlas,τύπος,302654,https://atlas.perseus.tufts.edu/lemma/302654/
grc,Atlas,φύλλον,302584,https://atlas.perseus.tufts.edu/lemma/302584/
grc,Atlas,πέτρος,302304,https://atlas.perseus.tufts.edu/lemma/302304/
grc,Atlas,ταχύς,302069,https://atlas.perseus.tufts.edu/lemma/302069/
grc,Atlas,πραγματεία,302568,https://atlas.perseus.tufts.edu/lemma/302568/
grc,Atlas,φορά,302943,https://atlas.perseus.tufts.edu/lemma/302943/
grc,Atlas,γνώριμος,303812,https://atlas.perseus.tufts.edu/lemma/303812/
grc,Atlas,πολιτικός,304260,https://atlas.perseus.tufts.edu/lemma/304260/
grc,Atlas,διίστημι,305951,https://atlas.perseus.tufts.edu/lemma/305951/
grc,Atlas,πότερον,302008,https://atlas.perseus.tufts.edu/lemma/302008/
grc,Atlas,ἔνειμι,302785,https://atlas.perseus.tufts.edu/lemma/302785/
grc,Atlas,φρήν,303043,https://atlas.perseus.tufts.edu/lemma/303043/
grc,Atlas,μερικός,304240,https://atlas.perseus.tufts.edu/lemma/304240/
grc,Atlas,θερμότης,302624,https://atlas.perseus.tufts.edu/lemma/302624/
grc,Atlas,εὐσέβεια,302292,https://atlas.perseus.tufts.edu/lemma/302292/
grc,Atlas,νεκρός,302433,https://atlas.perseus.tufts.edu/lemma/302433/
grc,Atlas,ἱστορέω,302600,https://atlas.perseus.tufts.edu/lemma/302600/
grc,Atlas,φυλακή,302635,https://atlas.perseus.tufts.edu/lemma/302635/
grc,Atlas,κοινωνέω,303117,https://atlas.perseus.tufts.edu/lemma/303117/
grc,Atlas,ἀποφατικός,303273,https://atlas.perseus.tufts.edu/lemma/303273/
grc,Atlas,στέφανος,302763,https://atlas.perseus.tufts.edu/lemma/302763/
grc,Atlas,δικαστής,302557,https://atlas.perseus.tufts.edu/lemma/302557/
grc,Atlas,πλήρης,303639,https://atlas.perseus.tufts.edu/lemma/303639/
grc,Atlas,προσκυνέω,303858,https://atlas.perseus.tufts.edu/lemma/303858/
grc,Atlas,διάμετρος,302969,https://atlas.perseus.tufts.edu/lemma/302969/
grc,Atlas,κτείνω,304585,https://atlas.perseus.tufts.edu/lemma/304585/
grc,Atlas,πλάτος,302245,https://atlas.perseus.tufts.edu/lemma/302245/
grc,Atlas,διηγέομαι,304548,https://atlas.perseus.tufts.edu/lemma/304548/
grc,Atlas,-,303516,https://atlas.perseus.tufts.edu/lemma/303516/
grc,Atlas,κῦρος,302510,https://atlas.perseus.tufts.edu/lemma/302510/
grc,Atlas,σκηνή,302702,https://atlas.perseus.tufts.edu/lemma/302702/
grc,Atlas,εὐχή,303128,https://atlas.perseus.tufts.edu/lemma/303128/
grc,Atlas,ἐπιβάλλω,305252,https://atlas.perseus.tufts.edu/lemma/305252/
grc,Atlas,τελευταῖος,302752,https://atlas.perseus.tufts.edu/lemma/302752/
grc,Atlas,κοινωνία,302403,https://atlas.perseus.tufts.edu/lemma/302403/
grc,Atlas,a,302446,https://atlas.perseus.tufts.edu/lemma/302446/
grc,Atlas,φράζω,304381,https://atlas.perseus.tufts.edu/lemma/304381/
grc,Atlas,ἀποστρέφω,305510,https://atlas.perseus.tufts.edu/lemma/305510/
grc,Atlas,βάρος,302410,https://atlas.perseus.tufts.edu/lemma/302410/
grc,Atlas,στρατεύω,304264,https://atlas.perseus.tufts.edu/lemma/304264/
grc,Atlas,σκότος,302857,https://atlas.perseus.tufts.edu/lemma/302857/
grc,Atlas,οὖν,302003,https://atlas.perseus.tufts.edu/lemma/302003/
grc,Atlas,κέρας,302989,https://atlas.perseus.tufts.edu/lemma/302989/
grc,Atlas,μεταλαμβάνω,304302,https://atlas.perseus.tufts.edu/lemma/304302/
grc,Atlas,ἀριστερός,303905,https://atlas.perseus.tufts.edu/lemma/303905/
grc,Atlas,καταφατικός,303158,https://atlas.perseus.tufts.edu/lemma/303158/
grc,Atlas,γέρων,302616,https://atlas.perseus.tufts.edu/lemma/302616/
grc,Atlas,καθαίρω,304528,https://atlas.perseus.tufts.edu/lemma/304528/
grc,Atlas,δίκαιος,302012,https://atlas.perseus.tufts.edu/lemma/302012/
grc,Atlas,ἀφροδίτη,302425,https://atlas.perseus.tufts.edu/lemma/302425/
grc,Atlas,τέσσαρες,302877,https://atlas.perseus.tufts.edu/lemma/302877/
grc,Atlas,ἱπποκράτης,302298,https://atlas.perseus.tufts.edu/lemma/302298/
grc,Atlas,πρόβατον,302591,https://atlas.perseus.tufts.edu/lemma/302591/
grc,Atlas,ἐκτός,302089,https://atlas.perseus.tufts.edu/lemma/302089/
grc,Atlas,ἐπέχω,303715,https://atlas.perseus.tufts.edu/lemma/303715/
grc,Atlas,στερεός,304072,https://atlas.perseus.tufts.edu/lemma/304072/
grc,Atlas,δέρμα,302674,https://atlas.perseus.tufts.edu/lemma/302674/
grc,Atlas,ὄρνις,303114,https://atlas.perseus.tufts.edu/lemma/303114/
grc,Atlas,οἶος,302663,https://atlas.perseus.tufts.edu/lemma/302663/
grc,Atlas,οὗτος,302074,https://atlas.perseus.tufts.edu/lemma/302074/
grc,Atlas,ἐπίπεδος,303009,https://atlas.perseus.tufts.edu/lemma/303009/
grc,Atlas,ἑκών,302476,https://atlas.perseus.tufts.edu/lemma/302476/
grc,Atlas,ἡνίκα,302042,https://atlas.perseus.tufts.edu/lemma/302042/
grc,Atlas,ἀθήνη,302754,https://atlas.perseus.tufts.edu/lemma/302754/
grc,Atlas,θῆλυς,303029,https://atlas.perseus.tufts.edu/lemma/303029/
grc,Atlas,ἔνδον,302011,https://atlas.perseus.tufts.edu/lemma/302011/
grc,Atlas,μαλακός,305300,https://atlas.perseus.tufts.edu/lemma/305300/
grc,Atlas,πέμπτος,303939,https://atlas.perseus.tufts.edu/lemma/303939/
grc,Atlas,τρίγωνος,302552,https://atlas.perseus.tufts.edu/lemma/302552/
grc,Atlas,ἐξετάζω,303806,https://atlas.perseus.tufts.edu/lemma/303806/
grc,Atlas,χαλκός,302577,https://atlas.perseus.tufts.edu/lemma/302577/
grc,Atlas,δόρυ,303018,https://atlas.perseus.tufts.edu/lemma/303018/
grc,Atlas,ἀπάγω,304558,https://atlas.perseus.tufts.edu/lemma/304558/
grc,Atlas,μιν,302186,https://atlas.perseus.tufts.edu/lemma/302186/
grc,Atlas,il,302010,https://atlas.perseus.tufts.edu/lemma/302010/
grc,Atlas,κοσμέω,305877,https://atlas.perseus.tufts.edu/lemma/305877/
grc,Atlas,ἀποτελέω,303437,https://atlas.perseus.tufts.edu/lemma/303437/
grc,Atlas,προσλαμβάνω,305354,https://atlas.perseus.tufts.edu/lemma/305354/
grc,Atlas,ἰταλία,302435,https://atlas.perseus.tufts.edu/lemma/302435/
grc,Atlas,ἀστήρ,303049,https://atlas.perseus.tufts.edu/lemma/303049/
grc,Atlas,ὄχλος,302858,https://atlas.perseus.tufts.edu/lemma/302858/
grc,Atlas,τιμωρία,302495,https://atlas.perseus.tufts.edu/lemma/302495/
grc,Atlas,ισραηλ,302273,https://atlas.perseus.tufts.edu/lemma/302273/
grc,Atlas,ἀγγεῖον,302908,https://atlas.perseus.tufts.edu/lemma/302908/
grc,Atlas,ἀξίωμα,302720,https://atlas.perseus.tufts.edu/lemma/302720/
grc,Atlas,ἄτομος,303556,https://atlas.perseus.tufts.edu/lemma/303556/
grc,Atlas,κολάζω,303859,https://atlas.perseus.tufts.edu/lemma/303859/
grc,Atlas,συνίημι,303497,https://atlas.perseus.tufts.edu/lemma/303497/
grc,Atlas,ἰδού,302058,https://atlas.perseus.tufts.edu/lemma/302058/
grc,Atlas,κηρύσσω,307003,https://atlas.perseus.tufts.edu/lemma/307003/
grc,Atlas,νέμω,304566,https://atlas.perseus.tufts.edu/lemma/304566/
grc,Atlas,πολέμιος,302984,https://atlas.perseus.tufts.edu/lemma/302984/
grc,Atlas,συντάσσω,304610,https://atlas.perseus.tufts.edu/lemma/304610/
grc,Atlas,ὕψος,302264,https://atlas.perseus.tufts.edu/lemma/302264/
grc,Atlas,τάχος,302504,https://atlas.perseus.tufts.edu/lemma/302504/
grc,Atlas,ἀνίημι,307112,https://atlas.perseus.tufts.edu/lemma/307112/
grc,Atlas,ἐνίστημι,304834,https://atlas.perseus.tufts.edu/lemma/304834/
grc,Atlas,παντάπασι,302147,https://atlas.perseus.tufts.edu/lemma/302147/
grc,Atlas,γάλα,302572,https://atlas.perseus.tufts.edu/lemma/302572/
grc,Atlas,ἱμάτιον,302891,https://atlas.perseus.tufts.edu/lemma/302891/
grc,Atlas,σύγκειμαι,302851,https://atlas.perseus.tufts.edu/lemma/302851/
grc,Atlas,τίς,302150,https://atlas.perseus.tufts.edu/lemma/302150/
grc,Atlas,κρᾶσις,302990,https://atlas.perseus.tufts.edu/lemma/302990/
grc,Atlas,μορφή,302788,https://atlas.perseus.tufts.edu/lemma/302788/
grc,Atlas,φυγή,302665,https://atlas.perseus.tufts.edu/lemma/302665/
grc,Atlas,μετρέω,303831,https://atlas.perseus.tufts.edu/lemma/303831/
grc,Atlas,συγγενής,303532,https://atlas.perseus.tufts.edu/lemma/303532/
grc,Atlas,οὔτε,302826,https://atlas.perseus.tufts.edu/lemma/302826/
grc,Atlas,ἀδικία,302726,https://atlas.perseus.tufts.edu/lemma/302726/
grc,Atlas,βιάζω,304033,https://atlas.perseus.tufts.edu/lemma/304033/
grc,Atlas,ἀμύνω,304047,https://atlas.perseus.tufts.edu/lemma/304047/
grc,Atlas,πανταχοῦ,302022,https://atlas.perseus.tufts.edu/lemma/302022/
grc,Atlas,ὕβρις,302541,https://atlas.perseus.tufts.edu/lemma/302541/
grc,Atlas,παροξύνω,303712,https://atlas.perseus.tufts.edu/lemma/303712/
grc,Atlas,ὑμέτερος,303501,https://atlas.perseus.tufts.edu/lemma/303501/
grc,Atlas,ἑορτή,302906,https://atlas.perseus.tufts.edu/lemma/302906/
grc,Atlas,καί,302419,https://atlas.perseus.tufts.edu/lemma/302419/
grc,Atlas,ἀπολιμπάνω,304975,https://atlas.perseus.tufts.edu/lemma/304975/
grc,Atlas,ῥίπτω,304459,https://atlas.perseus.tufts.edu/lemma/304459/
grc,Atlas,δεσμός,303450,https://atlas.perseus.tufts.edu/lemma/303450/
grc,Atlas,προτίθημι,305384,https://atlas.perseus.tufts.edu/lemma/305384/
grc,Atlas,σύμμετρος,304476,https://atlas.perseus.tufts.edu/lemma/304476/
grc,Atlas,πικρός,304451,https://atlas.perseus.tufts.edu/lemma/304451/
grc,Atlas,ἱκανός,302034,https://atlas.perseus.tufts.edu/lemma/302034/
grc,Atlas,δημοσθένης,302488,https://atlas.perseus.tufts.edu/lemma/302488/
grc,Atlas,ἐκλείπω,305261,https://atlas.perseus.tufts.edu/lemma/305261/
grc,Atlas,οὐδέποτε,302070,https://atlas.perseus.tufts.edu/lemma/302070/
grc,Atlas,τελευτή,302598,https://atlas.perseus.tufts.edu/lemma/302598/
grc,Atlas,g,302067,https://atlas.perseus.tufts.edu/lemma/302067/
grc,Atlas,ἀπολύω,306192,https://atlas.perseus.tufts.edu/lemma/306192/
grc,Atlas,βοάω,304004,https://atlas.perseus.tufts.edu/lemma/304004/
grc,Atlas,ῥήτωρ,302863,https://atlas.perseus.tufts.edu/lemma/302863/
grc,Atlas,ἀνατίθημι,305443,https://atlas.perseus.tufts.edu/lemma/305443/
grc,Atlas,ε,302072,https://atlas.perseus.tufts.edu/lemma/302072/
grc,Atlas,φθέγγομαι,304134,https://atlas.perseus.tufts.edu/lemma/304134/
grc,Atlas,πάντῃ,302212,https://atlas.perseus.tufts.edu/lemma/302212/
grc,Atlas,ὑπερβάλλω,304785,https://atlas.perseus.tufts.edu/lemma/304785/
grc,Atlas,ἄγριος,305333,https://atlas.perseus.tufts.edu/lemma/305333/
grc,Atlas,εἴκοσι,302128,https://atlas.perseus.tufts.edu/lemma/302128/
grc,Atlas,πρόφασις,302603,https://atlas.perseus.tufts.edu/lemma/302603/
grc,Atlas,ποικίλος,305234,https://atlas.perseus.tufts.edu/lemma/305234/
grc,Atlas,συντελέω,303643,https://atlas.perseus.tufts.edu/lemma/303643/
grc,Atlas,τίμιος,306120,https://atlas.perseus.tufts.edu/lemma/306120/
grc,Atlas,ὅρκος,303053,https://atlas.perseus.tufts.edu/lemma/303053/
grc,Atlas,λήγω,303970,https://atlas.perseus.tufts.edu/lemma/303970/
grc,Atlas,πλούσιος,303346,https://atlas.perseus.tufts.edu/lemma/303346/
grc,Atlas,ἐκφέρω,304820,https://atlas.perseus.tufts.edu/lemma/304820/
grc,Atlas,ὄντως,302046,https://atlas.perseus.tufts.edu/lemma/302046/
grc,Atlas,ἑτοῖμος,303773,https://atlas.perseus.tufts.edu/lemma/303773/
grc,Atlas,διορίζω,303884,https://atlas.perseus.tufts.edu/lemma/303884/
grc,Atlas,ὑγιαίνω,303139,https://atlas.perseus.tufts.edu/lemma/303139/
grc,Atlas,καταλείπω,303605,https://atlas.perseus.tufts.edu/lemma/303605/
grc,Atlas,ἐμφαίνω,302933,https://atlas.perseus.tufts.edu/lemma/302933/
grc,Atlas,-,304194,https://atlas.perseus.tufts.edu/lemma/304194/
grc,Atlas,ἀνάλογος,302706,https://atlas.perseus.tufts.edu/lemma/302706/
grc,Atlas,ἑρμῆς,302818,https://atlas.perseus.tufts.edu/lemma/302818/
grc,Atlas,κτίζω,304551,https://atlas.perseus.tufts.edu/lemma/304551/
grc,Atlas,κατασκευή,302913,https://atlas.perseus.tufts.edu/lemma/302913/
grc,Atlas,διπλόος,303036,https://atlas.perseus.tufts.edu/lemma/303036/
grc,Atlas,ἀπολαμβάνω,304310,https://atlas.perseus.tufts.edu/lemma/304310/
grc,Atlas,ἀσία,302554,https://atlas.perseus.tufts.edu/lemma/302554/
grc,Atlas,παντελής,302051,https://atlas.perseus.tufts.edu/lemma/302051/
grc,Atlas,σῖτος,302701,https://atlas.perseus.tufts.edu/lemma/302701/
grc,Atlas,καταφρονέω,303457,https://atlas.perseus.tufts.edu/lemma/303457/
grc,Atlas,οὐράνιος,304219,https://atlas.perseus.tufts.edu/lemma/304219/
grc,Atlas,"""",302041,https://atlas.perseus.tufts.edu/lemma/302041/
grc,Atlas,ἡσσάομαι,305076,https://atlas.perseus.tufts.edu/lemma/305076/
grc,Atlas,μέτριος,304767,https://atlas.perseus.tufts.edu/lemma/304767/
grc,Atlas,ὄμνυμι,304412,https://atlas.perseus.tufts.edu/lemma/304412/
grc,Atlas,ἰσχύω,304293,https://atlas.perseus.tufts.edu/lemma/304293/
grc,Atlas,ἐπικαλέω,306655,https://atlas.perseus.tufts.edu/lemma/306655/
grc,Atlas,ἐντός,302142,https://atlas.perseus.tufts.edu/lemma/302142/
grc,Atlas,ταῦρος,303413,https://atlas.perseus.tufts.edu/lemma/303413/
grc,Atlas,δίς,302087,https://atlas.perseus.tufts.edu/lemma/302087/
grc,Atlas,πυρετός,302917,https://atlas.perseus.tufts.edu/lemma/302917/
grc,Atlas,κόλπος,302867,https://atlas.perseus.tufts.edu/lemma/302867/
grc,Atlas,ἀποθνῄσκω,302385,https://atlas.perseus.tufts.edu/lemma/302385/
grc,Atlas,ἐντολή,303189,https://atlas.perseus.tufts.edu/lemma/303189/
grc,Atlas,πεῖρα,302659,https://atlas.perseus.tufts.edu/lemma/302659/
grc,Atlas,ὁμώνυμος,304662,https://atlas.perseus.tufts.edu/lemma/304662/
grc,Atlas,ἁμάρτημα,302677,https://atlas.perseus.tufts.edu/lemma/302677/
grc,Atlas,ἕλκος,303302,https://atlas.perseus.tufts.edu/lemma/303302/
grc,Atlas,λαγχάνω,305383,https://atlas.perseus.tufts.edu/lemma/305383/
grc,Atlas,διατίθημι,305376,https://atlas.perseus.tufts.edu/lemma/305376/
grc,Atlas,θρόνος,302811,https://atlas.perseus.tufts.edu/lemma/302811/
grc,Atlas,ἥκιστος,302238,https://atlas.perseus.tufts.edu/lemma/302238/
grc,Atlas,συμβουλεύω,304545,https://atlas.perseus.tufts.edu/lemma/304545/
grc,Atlas,σύνθεσις,302956,https://atlas.perseus.tufts.edu/lemma/302956/
grc,Atlas,μισθός,302501,https://atlas.perseus.tufts.edu/lemma/302501/
grc,Atlas,δημιουργός,303269,https://atlas.perseus.tufts.edu/lemma/303269/
grc,Atlas,στέρησις,302546,https://atlas.perseus.tufts.edu/lemma/302546/
grc,Atlas,προάγω,305161,https://atlas.perseus.tufts.edu/lemma/305161/
grc,Atlas,στράτευμα,302585,https://atlas.perseus.tufts.edu/lemma/302585/
grc,Atlas,ἀπαντάω,304836,https://atlas.perseus.tufts.edu/lemma/304836/
grc,Atlas,θ,302230,https://atlas.perseus.tufts.edu/lemma/302230/
grc,Atlas,πρόσειμι1,304966,https://atlas.perseus.tufts.edu/lemma/304966/
grc,Atlas,ἀείδω,304887,https://atlas.perseus.tufts.edu/lemma/304887/
grc,Atlas,ἐναντιόομαι,303480,https://atlas.perseus.tufts.edu/lemma/303480/
grc,Atlas,ἄδηλος,302827,https://atlas.perseus.tufts.edu/lemma/302827/
grc,Atlas,κινδυνεύω,303464,https://atlas.perseus.tufts.edu/lemma/303464/
grc,Atlas,διαβαίνω,304875,https://atlas.perseus.tufts.edu/lemma/304875/
grc,Atlas,ἐπαίρω,307880,https://atlas.perseus.tufts.edu/lemma/307880/
grc,Atlas,ἑκατόν,302122,https://atlas.perseus.tufts.edu/lemma/302122/
grc,Atlas,σπουδαῖος,303546,https://atlas.perseus.tufts.edu/lemma/303546/
grc,Atlas,ἀριστοφάνης,302351,https://atlas.perseus.tufts.edu/lemma/302351/
grc,Atlas,ἀγωνίζομαι,304444,https://atlas.perseus.tufts.edu/lemma/304444/
grc,Atlas,πόντος,303300,https://atlas.perseus.tufts.edu/lemma/303300/
grc,Atlas,καθώς,302088,https://atlas.perseus.tufts.edu/lemma/302088/
grc,Atlas,καθαιρέω,305660,https://atlas.perseus.tufts.edu/lemma/305660/
grc,Atlas,†,302052,https://atlas.perseus.tufts.edu/lemma/302052/
grc,Atlas,ἐξαιρέω,305280,https://atlas.perseus.tufts.edu/lemma/305280/
grc,Atlas,γαμέω,304803,https://atlas.perseus.tufts.edu/lemma/304803/
grc,Atlas,ποτέ,302732,https://atlas.perseus.tufts.edu/lemma/302732/
grc,Atlas,ἐκπέμπω,304775,https://atlas.perseus.tufts.edu/lemma/304775/
grc,Atlas,ἄκρον,303014,https://atlas.perseus.tufts.edu/lemma/303014/
grc,Atlas,ὁπόσος,303630,https://atlas.perseus.tufts.edu/lemma/303630/
grc,Atlas,ζ,302109,https://atlas.perseus.tufts.edu/lemma/302109/
grc,Atlas,οὐδαμῶς,302076,https://atlas.perseus.tufts.edu/lemma/302076/
grc,Atlas,ἐπιγίγνομαι,304338,https://atlas.perseus.tufts.edu/lemma/304338/
grc,Atlas,διαθήκη,302746,https://atlas.perseus.tufts.edu/lemma/302746/
grc,Atlas,ἄρχων,302768,https://atlas.perseus.tufts.edu/lemma/302768/
grc,Atlas,σφοδρός,304846,https://atlas.perseus.tufts.edu/lemma/304846/
grc,Atlas,διάκειμαι,304671,https://atlas.perseus.tufts.edu/lemma/304671/
grc,Atlas,ἕκτωρ,302852,https://atlas.perseus.tufts.edu/lemma/302852/
grc,Atlas,ἀσθένεια,302571,https://atlas.perseus.tufts.edu/lemma/302571/
grc,Atlas,θεραπεία,302679,https://atlas.perseus.tufts.edu/lemma/302679/
grc,Atlas,ὄξος,302807,https://atlas.perseus.tufts.edu/lemma/302807/
grc,Atlas,ἀλλάσσω,304334,https://atlas.perseus.tufts.edu/lemma/304334/
grc,Atlas,ἄρθρον,303341,https://atlas.perseus.tufts.edu/lemma/303341/
grc,Atlas,ἀληθινός,304517,https://atlas.perseus.tufts.edu/lemma/304517/
grc,Atlas,πῆχυς,303574,https://atlas.perseus.tufts.edu/lemma/303574/
grc,Atlas,νυνί,302094,https://atlas.perseus.tufts.edu/lemma/302094/
grc,Atlas,ἀγρός,303570,https://atlas.perseus.tufts.edu/lemma/303570/
grc,Atlas,σικελία,302641,https://atlas.perseus.tufts.edu/lemma/302641/
grc,Atlas,πέρ,302092,https://atlas.perseus.tufts.edu/lemma/302092/
grc,Atlas,ἰάομαι,303513,https://atlas.perseus.tufts.edu/lemma/303513/
grc,Atlas,χρῆσις,302722,https://atlas.perseus.tufts.edu/lemma/302722/
grc,Atlas,ἐπιτελέω,304071,https://atlas.perseus.tufts.edu/lemma/304071/
grc,Atlas,ἀκίνητος,303596,https://atlas.perseus.tufts.edu/lemma/303596/
grc,Atlas,ἐνθάδε,302115,https://atlas.perseus.tufts.edu/lemma/302115/
grc,Atlas,τῆ,302151,https://atlas.perseus.tufts.edu/lemma/302151/
grc,Atlas,ἀφεστήξω,303612,https://atlas.perseus.tufts.edu/lemma/303612/
grc,Atlas,πονέω,303533,https://atlas.perseus.tufts.edu/lemma/303533/
grc,Atlas,τριάκοντα,302096,https://atlas.perseus.tufts.edu/lemma/302096/
grc,Atlas,πλήσσω,304984,https://atlas.perseus.tufts.edu/lemma/304984/
grc,Atlas,βέλος,303601,https://atlas.perseus.tufts.edu/lemma/303601/
grc,Atlas,γενεά,303911,https://atlas.perseus.tufts.edu/lemma/303911/
grc,Atlas,περιβάλλω,306428,https://atlas.perseus.tufts.edu/lemma/306428/
grc,Atlas,δήπου,302066,https://atlas.perseus.tufts.edu/lemma/302066/
grc,Atlas,γῆρας,302941,https://atlas.perseus.tufts.edu/lemma/302941/
grc,Atlas,σπεύδω,304162,https://atlas.perseus.tufts.edu/lemma/304162/
grc,Atlas,ἅλς,304003,https://atlas.perseus.tufts.edu/lemma/304003/
grc,Atlas,πιστός,303386,https://atlas.perseus.tufts.edu/lemma/303386/
grc,Atlas,αὔξησις,302671,https://atlas.perseus.tufts.edu/lemma/302671/
grc,Atlas,δάκρυον,303011,https://atlas.perseus.tufts.edu/lemma/303011/
grc,Atlas,διαβάλλω,304672,https://atlas.perseus.tufts.edu/lemma/304672/
grc,Atlas,πόρος,303044,https://atlas.perseus.tufts.edu/lemma/303044/
grc,Atlas,συλλαβή,304049,https://atlas.perseus.tufts.edu/lemma/304049/
grc,Atlas,κατάφασις,302972,https://atlas.perseus.tufts.edu/lemma/302972/
grc,Atlas,ἄλλοτε,302133,https://atlas.perseus.tufts.edu/lemma/302133/
grc,Atlas,ὑγρότης,302871,https://atlas.perseus.tufts.edu/lemma/302871/
grc,Atlas,ἀσφαλής,304228,https://atlas.perseus.tufts.edu/lemma/304228/
grc,Atlas,ἐκτίθημι,303677,https://atlas.perseus.tufts.edu/lemma/303677/
grc,Atlas,ἄνθος,303422,https://atlas.perseus.tufts.edu/lemma/303422/
grc,Atlas,βγ,302081,https://atlas.perseus.tufts.edu/lemma/302081/
grc,Atlas,ἀναγράφω,304019,https://atlas.perseus.tufts.edu/lemma/304019/
grc,Atlas,θέρος,302482,https://atlas.perseus.tufts.edu/lemma/302482/
grc,Atlas,εἴδωλον,303171,https://atlas.perseus.tufts.edu/lemma/303171/
grc,Atlas,διατρίβω,303919,https://atlas.perseus.tufts.edu/lemma/303919/
grc,Atlas,ʼ,302077,https://atlas.perseus.tufts.edu/lemma/302077/
grc,Atlas,ὑπόστασις,302605,https://atlas.perseus.tufts.edu/lemma/302605/
grc,Atlas,ξηραίνω,304170,https://atlas.perseus.tufts.edu/lemma/304170/
grc,Atlas,δίαιτα,302757,https://atlas.perseus.tufts.edu/lemma/302757/
grc,Atlas,ἰακὼβ,302965,https://atlas.perseus.tufts.edu/lemma/302965/
grc,Atlas,ἀντικείμενος,303197,https://atlas.perseus.tufts.edu/lemma/303197/
grc,Atlas,παραλείπω,304402,https://atlas.perseus.tufts.edu/lemma/304402/
grc,Atlas,βωμός,303265,https://atlas.perseus.tufts.edu/lemma/303265/
grc,Atlas,γαῖα,302753,https://atlas.perseus.tufts.edu/lemma/302753/
grc,Atlas,ἔνδοξος,305630,https://atlas.perseus.tufts.edu/lemma/305630/
grc,Atlas,προβάλλω,306025,https://atlas.perseus.tufts.edu/lemma/306025/
grc,Atlas,ἀγαμέμνων,302938,https://atlas.perseus.tufts.edu/lemma/302938/
grc,Atlas,ἥδομαι,303935,https://atlas.perseus.tufts.edu/lemma/303935/
grc,Atlas,πλοῖον,303572,https://atlas.perseus.tufts.edu/lemma/303572/
grc,Atlas,ἀσπίς,303006,https://atlas.perseus.tufts.edu/lemma/303006/
grc,Atlas,ἐντός,302182,https://atlas.perseus.tufts.edu/lemma/302182/
