	Cases	Singular	Dual	Plural
0	Nominative	αιωρα	ERROR: Nothing found with those parameters	αιωρα
1	Genitive	αιωρα	ERROR: Nothing found with those parameters	αιωρα
2	Dative	αιωρα	ERROR: Nothing found with those parameters	αιωραις
3	Accusative	αιωραν	ERROR: Nothing found with those parameters	αιωρας
4	Vocative	αιωρα	ERROR: Nothing found with those parameters	αιωρα
