	Cases	Singular	Dual	Plural
0	Nominative	απολυτρωσις	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
1	Genitive	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
2	Dative	απολυτρωση	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	απολυτρωσιν	ERROR: Nothing found with those parameters	απολυτρωσις
4	Vocative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
