	Cases	Singular	Dual	Plural
0	Nominative	ιπποδρομια	ERROR: Nothing found with those parameters	ιπποδρομια
1	Genitive	ιπποδρομια	ERROR: Nothing found with those parameters	ιπποδρομια
2	Dative	ιπποδρομια	ERROR: Nothing found with those parameters	ιπποδρομιαις
3	Accusative	ιπποδρομιαν	ERROR: Nothing found with those parameters	ιπποδρομιας
4	Vocative	ιπποδρομια	ERROR: Nothing found with those parameters	ιπποδρομια
