	Person	Singular	Dual	Plural
0	First	ατῑμαζω	NULL	ατιμαζομεν
1	Second	ατιμαζεις	ατιμητον	ατιμαζετε
2	Third	ατῑμαζει	ατιμητον	ατιμαζουσι
