	Cases	Singular	Dual	Plural
0	Nominative	αιγιπυρον	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
1	Genitive	αιγιπυρον	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
2	Dative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	αιγιπυρον	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
4	Vocative	αιγιπυρον	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
