	Cases	Singular	Dual	Plural
0	Nominative	θεαινᾰ	ERROR: Nothing found with those parameters	θεαιναι
1	Genitive	θεαινᾰ	ERROR: Nothing found with those parameters	θεαιναι
2	Dative	θεαιναι	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
3	Accusative	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters	ERROR: Nothing found with those parameters
4	Vocative	θεαινᾰ	ERROR: Nothing found with those parameters	θεαιναι
